protype,protype_text,progroup,progroup_text,proname,date,price_range,avg_price
2,ขายส่ง,W15000,พืชอาหาร,หอมแดงศรีสะเกษ ตัดจุก หัวใหญ่,2025-04-01,55 - 60,57.5
2,ขายส่ง,W15000,พืชอาหาร,หอมแดงศรีสะเกษ ตัดจุก หัวใหญ่,2025-04-02,55 - 60,57.5
2,ขายส่ง,W15000,พืชอาหาร,หอมแดงศรีสะเกษ ตัดจุก หัวใหญ่,2025-04-03,55 - 60,57.5
2,ขายส่ง,W15000,พืชอาหาร,หอมแดงศรีสะเกษ ตัดจุก หัวใหญ่,2025-04-04,55 - 60,57.5
2,ขายส่ง,W15000,พืชอาหาร,หอมแดงศรีสะเกษ ตัดจุก หัวกลาง,2025-04-01,45 - 50,47.5
2,ขายส่ง,W15000,พืชอาหาร,หอมแดงศรีสะเกษ ตัดจุก หัวกลาง,2025-04-02,45 - 50,47.5
2,ขายส่ง,W15000,พืชอาหาร,หอมแดงศรีสะเกษ ตัดจุก หัวกลาง,2025-04-03,45 - 50,47.5
2,ขายส่ง,W15000,พืชอาหาร,หอมแดงศรีสะเกษ ตัดจุก หัวกลาง,2025-04-04,45 - 50,47.5
2,ขายส่ง,W15000,พืชอาหาร,หอมแดงศรีสะเกษ ตัดจุก หัวเล็ก,2025-04-01,35 - 40,37.5
2,ขายส่ง,W15000,พืชอาหาร,หอมแดงศรีสะเกษ ตัดจุก หัวเล็ก,2025-04-02,35 - 40,37.5
2,ขายส่ง,W15000,พืชอาหาร,หอมแดงศรีสะเกษ ตัดจุก หัวเล็ก,2025-04-03,35 - 40,37.5
2,ขายส่ง,W15000,พืชอาหาร,หอมแดงศรีสะเกษ ตัดจุก หัวเล็ก,2025-04-04,35 - 40,37.5
2,ขายส่ง,W15000,พืชอาหาร,หอมหัวใหญ่ ห้องเย็น เบอร์ 0-1,2025-04-01,28 - 32,30.0
2,ขายส่ง,W15000,พืชอาหาร,หอมหัวใหญ่ ห้องเย็น เบอร์ 0-1,2025-04-02,28 - 32,30.0
2,ขายส่ง,W15000,พืชอาหาร,หอมหัวใหญ่ ห้องเย็น เบอร์ 0-1,2025-04-03,28 - 32,30.0
2,ขายส่ง,W15000,พืชอาหาร,หอมหัวใหญ่ ห้องเย็น เบอร์ 0-1,2025-04-04,28 - 32,30.0
2,ขายส่ง,W15000,พืชอาหาร,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,2025-04-01,28 - 32,30.0
2,ขายส่ง,W15000,พืชอาหาร,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,2025-04-02,28 - 32,30.0
2,ขายส่ง,W15000,พืชอาหาร,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,2025-04-03,28 - 32,30.0
2,ขายส่ง,W15000,พืชอาหาร,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,2025-04-04,28 - 32,30.0
2,ขายส่ง,W15000,พืชอาหาร,มันฝรั่ง เกรดโอ,2025-04-01,26 - 35,30.5
2,ขายส่ง,W15000,พืชอาหาร,มันฝรั่ง เกรดโอ,2025-04-02,26 - 35,30.5
2,ขายส่ง,W15000,พืชอาหาร,มันฝรั่ง เกรดโอ,2025-04-03,26 - 35,30.5
2,ขายส่ง,W15000,พืชอาหาร,มันฝรั่ง เกรดโอ,2025-04-04,26 - 35,30.5
2,ขายส่ง,W15000,พืชอาหาร,มันฝรั่ง เกรดเอ,2025-04-01,24 - 30,27.0
2,ขายส่ง,W15000,พืชอาหาร,มันฝรั่ง เกรดเอ,2025-04-02,24 - 30,27.0
2,ขายส่ง,W15000,พืชอาหาร,มันฝรั่ง เกรดเอ,2025-04-03,24 - 30,27.0
2,ขายส่ง,W15000,พืชอาหาร,มันฝรั่ง เกรดเอ,2025-04-04,24 - 30,27.0
2,ขายส่ง,W15000,พืชอาหาร,มันฝรั่ง เกรดบี,2025-04-01,18 - 25,21.5
2,ขายส่ง,W15000,พืชอาหาร,มันฝรั่ง เกรดบี,2025-04-02,18 - 25,21.5
2,ขายส่ง,W15000,พืชอาหาร,มันฝรั่ง เกรดบี,2025-04-03,18 - 25,21.5
2,ขายส่ง,W15000,พืชอาหาร,มันฝรั่ง เกรดบี,2025-04-04,18 - 25,21.5
2,ขายส่ง,W15000,พืชอาหาร,มะขามเปียก แกะเมล็ด,2025-04-01,65 - 70,67.5
2,ขายส่ง,W15000,พืชอาหาร,มะขามเปียก แกะเมล็ด,2025-04-02,65 - 70,67.5
2,ขายส่ง,W15000,พืชอาหาร,มะขามเปียก แกะเมล็ด,2025-04-03,65 - 70,67.5
2,ขายส่ง,W15000,พืชอาหาร,มะขามเปียก แกะเมล็ด,2025-04-04,65 - 70,67.5
2,ขายส่ง,W15000,พืชอาหาร,มะขามเปียก ไม่แกะเมล็ด,2025-04-01,40 - 45,42.5
2,ขายส่ง,W15000,พืชอาหาร,มะขามเปียก ไม่แกะเมล็ด,2025-04-02,40 - 45,42.5
2,ขายส่ง,W15000,พืชอาหาร,มะขามเปียก ไม่แกะเมล็ด,2025-04-03,40 - 45,42.5
2,ขายส่ง,W15000,พืชอาหาร,มะขามเปียก ไม่แกะเมล็ด,2025-04-04,40 - 45,42.5
2,ขายส่ง,W15000,พืชอาหาร,กระเจี๊ยบแห้ง,2025-04-01,240 - 270,255.0
2,ขายส่ง,W15000,พืชอาหาร,กระเจี๊ยบแห้ง,2025-04-02,240 - 270,255.0
2,ขายส่ง,W15000,พืชอาหาร,กระเจี๊ยบแห้ง,2025-04-03,240 - 270,255.0
2,ขายส่ง,W15000,พืชอาหาร,กระเจี๊ยบแห้ง,2025-04-04,240 - 270,255.0
2,ขายส่ง,W15000,พืชอาหาร,ลูกเดือย กระเทาะเปลือก,2025-04-01,50 - 55,52.5
2,ขายส่ง,W15000,พืชอาหาร,ลูกเดือย กระเทาะเปลือก,2025-04-02,50 - 55,52.5
2,ขายส่ง,W15000,พืชอาหาร,ลูกเดือย กระเทาะเปลือก,2025-04-03,50 - 55,52.5
2,ขายส่ง,W15000,พืชอาหาร,ลูกเดือย กระเทาะเปลือก,2025-04-04,50 - 55,52.5
2,ขายส่ง,W15000,พืชอาหาร,พริกไทยขาว อย่างดี,2025-04-01,380 - 400,390.0
2,ขายส่ง,W15000,พืชอาหาร,พริกไทยขาว อย่างดี,2025-04-02,380 - 400,390.0
2,ขายส่ง,W15000,พืชอาหาร,พริกไทยขาว อย่างดี,2025-04-03,380 - 400,390.0
2,ขายส่ง,W15000,พืชอาหาร,พริกไทยขาว อย่างดี,2025-04-04,380 - 400,390.0
2,ขายส่ง,W15000,พืชอาหาร,พริกไทยดำ อย่างดี,2025-04-01,280 - 300,290.0
2,ขายส่ง,W15000,พืชอาหาร,พริกไทยดำ อย่างดี,2025-04-02,280 - 300,290.0
2,ขายส่ง,W15000,พืชอาหาร,พริกไทยดำ อย่างดี,2025-04-03,280 - 300,290.0
2,ขายส่ง,W15000,พืชอาหาร,พริกไทยดำ อย่างดี,2025-04-04,280 - 300,290.0
2,ขายส่ง,W15000,พืชอาหาร,พริกขี้หนูแห้ง อย่างดี,2025-04-01,220 - 250,235.0
2,ขายส่ง,W15000,พืชอาหาร,พริกขี้หนูแห้ง อย่างดี,2025-04-02,220 - 250,235.0
2,ขายส่ง,W15000,พืชอาหาร,พริกขี้หนูแห้ง อย่างดี,2025-04-03,220 - 250,235.0
2,ขายส่ง,W15000,พืชอาหาร,พริกขี้หนูแห้ง อย่างดี,2025-04-04,220 - 250,235.0
2,ขายส่ง,W15000,พืชอาหาร,พริกแห้ง (ยอดสน) อย่างรอง,2025-04-01,180 - 190,185.0
2,ขายส่ง,W15000,พืชอาหาร,พริกแห้ง (ยอดสน) อย่างรอง,2025-04-02,180 - 190,185.0
2,ขายส่ง,W15000,พืชอาหาร,พริกแห้ง (ยอดสน) อย่างรอง,2025-04-03,180 - 190,185.0
2,ขายส่ง,W15000,พืชอาหาร,พริกแห้ง (ยอดสน) อย่างรอง,2025-04-04,180 - 190,185.0
2,ขายส่ง,W16000,พืชไร่,ข้าวโพดเลี้ยงสัตว์ ฝัก ความชื้นไม่เกิน 30 % จ. เพชรบูรณ์,2025-04-01,4.6 - 5,4.8
2,ขายส่ง,W16000,พืชไร่,ข้าวโพดเลี้ยงสัตว์ ฝัก ความชื้นไม่เกิน 30 % จ. เพชรบูรณ์,2025-04-02,4.6 - 5,4.8
2,ขายส่ง,W16000,พืชไร่,ข้าวโพดเลี้ยงสัตว์ ฝัก ความชื้นไม่เกิน 30 % จ. เพชรบูรณ์,2025-04-03,4.6 - 5,4.8
2,ขายส่ง,W16000,พืชไร่,ข้าวโพดเลี้ยงสัตว์ ฝัก ความชื้นไม่เกิน 30 % จ. เพชรบูรณ์,2025-04-04,4.6 - 5,4.8
2,ขายส่ง,W16000,พืชไร่,ข้าวโพดเลี้ยงสัตว์ เมล็ด ความชื้นไม่เกิน 30% จ.เพชรบูรณ์,2025-04-01,7.5 - 7.6,7.55
2,ขายส่ง,W16000,พืชไร่,ข้าวโพดเลี้ยงสัตว์ เมล็ด ความชื้นไม่เกิน 30% จ.เพชรบูรณ์,2025-04-02,7.5 - 7.6,7.55
2,ขายส่ง,W16000,พืชไร่,ข้าวโพดเลี้ยงสัตว์ เมล็ด ความชื้นไม่เกิน 30% จ.เพชรบูรณ์,2025-04-03,7.5 - 7.6,7.55
2,ขายส่ง,W16000,พืชไร่,ข้าวโพดเลี้ยงสัตว์ เมล็ด ความชื้นไม่เกิน 30% จ.เพชรบูรณ์,2025-04-04,7.5 - 7.6,7.55
2,ขายส่ง,W16000,พืชไร่,แอลกอฮอล์จากมันเส้น ราคาประเทศจีน,2025-04-01,5331 - 5331,
2,ขายส่ง,W16000,พืชไร่,แอลกอฮอล์จากมันเส้น ราคาประเทศจีน,2025-04-02,5331 - 5331,
2,ขายส่ง,W16000,พืชไร่,แอลกอฮอล์จากมันเส้น ราคาประเทศจีน,2025-04-03,5331 - 5331,
2,ขายส่ง,W16000,พืชไร่,มันสำปะหลัง ราคาเกษตรกรขายได้ (นครราชสีมา แป้ง 25%),2025-04-01,1.7 - 2,1.85
2,ขายส่ง,W16000,พืชไร่,มันสำปะหลัง ราคาเกษตรกรขายได้ (นครราชสีมา แป้ง 25%),2025-04-02,1.7 - 2,1.85
2,ขายส่ง,W16000,พืชไร่,มันสำปะหลัง ราคาเกษตรกรขายได้ (นครราชสีมา แป้ง 25%),2025-04-03,1.7 - 2,1.85
2,ขายส่ง,W16000,พืชไร่,มันสำปะหลัง ราคาเกษตรกรขายได้ (นครราชสีมา แป้ง 25%),2025-04-04,1.7 - 2,1.85
2,ขายส่ง,W16000,พืชไร่,มันเส้นราคาซื้อขายในประเทศ (ส่งมอบ ณ คลังสินค้าเขตจ.อยุธยา),2025-04-01,5.4 - 5.5,5.45
2,ขายส่ง,W16000,พืชไร่,มันเส้นราคาซื้อขายในประเทศ (ส่งมอบ ณ คลังสินค้าเขตจ.อยุธยา),2025-04-02,5.4 - 5.5,5.45
2,ขายส่ง,W16000,พืชไร่,มันเส้นราคาซื้อขายในประเทศ (ส่งมอบ ณ คลังสินค้าเขตจ.อยุธยา),2025-04-03,5.4 - 5.5,5.45
2,ขายส่ง,W16000,พืชไร่,มันเส้นราคาซื้อขายในประเทศ (ส่งมอบ ณ คลังสินค้าเขตจ.อยุธยา),2025-04-04,5.4 - 5.5,5.45
2,ขายส่ง,W16000,พืชไร่,มันเส้น ราคาซื้อขายในประเทศ (ส่งมอบ ณ คลังสินค้าเขตจ.ชลบุรี),2025-04-01,5.4 - 5.55,5.48
2,ขายส่ง,W16000,พืชไร่,มันเส้น ราคาซื้อขายในประเทศ (ส่งมอบ ณ คลังสินค้าเขตจ.ชลบุรี),2025-04-02,5.4 - 5.55,5.48
2,ขายส่ง,W16000,พืชไร่,มันเส้น ราคาซื้อขายในประเทศ (ส่งมอบ ณ คลังสินค้าเขตจ.ชลบุรี),2025-04-03,5.4 - 5.55,5.48
2,ขายส่ง,W16000,พืชไร่,มันเส้น ราคาซื้อขายในประเทศ (ส่งมอบ ณ คลังสินค้าเขตจ.ชลบุรี),2025-04-04,5.4 - 5.55,5.48
2,ขายส่ง,W16000,พืชไร่,แป้งมันประเภทสตาร์ช ชั้นพิเศษ ราคาซื้อขายในประเทศ (ส่งมอบณ คลังสินค้าเขต กรุงเทพและปริมณฑล),2025-04-01,13.75 - 13.75,13.75
2,ขายส่ง,W16000,พืชไร่,แป้งมันประเภทสตาร์ช ชั้นพิเศษ ราคาซื้อขายในประเทศ (ส่งมอบณ คลังสินค้าเขต กรุงเทพและปริมณฑล),2025-04-02,13.55 - 13.55,13.55
2,ขายส่ง,W16000,พืชไร่,แป้งมันประเภทสตาร์ช ชั้นพิเศษ ราคาซื้อขายในประเทศ (ส่งมอบณ คลังสินค้าเขต กรุงเทพและปริมณฑล),2025-04-03,13.55 - 13.55,13.55
2,ขายส่ง,W16000,พืชไร่,แป้งมันประเภทสตาร์ช ชั้นพิเศษ ราคาซื้อขายในประเทศ (ส่งมอบณ คลังสินค้าเขต กรุงเทพและปริมณฑล),2025-04-04,13.55 - 13.55,13.55
2,ขายส่ง,W16000,พืชไร่,มันเส้น ราคาส่งออก FOB,2025-04-01,180 - 190,185.0
2,ขายส่ง,W16000,พืชไร่,มันเส้น ราคาส่งออก FOB,2025-04-02,180 - 190,185.0
2,ขายส่ง,W16000,พืชไร่,มันเส้น ราคาส่งออก FOB,2025-04-03,180 - 190,185.0
2,ขายส่ง,W16000,พืชไร่,มันเส้น ราคาส่งออก FOB,2025-04-04,180 - 190,185.0
2,ขายส่ง,W16000,พืชไร่,มันเส้น ราคาส่งออก FOB (บาท/กก.),2025-04-01,6.1 - 6.44,6.27
2,ขายส่ง,W16000,พืชไร่,มันเส้น ราคาส่งออก FOB (บาท/กก.),2025-04-02,6.13 - 6.47,6.3
2,ขายส่ง,W16000,พืชไร่,มันเส้น ราคาส่งออก FOB (บาท/กก.),2025-04-03,6.15 - 6.49,6.32
2,ขายส่ง,W16000,พืชไร่,มันเส้น ราคาส่งออก FOB (บาท/กก.),2025-04-04,6.18 - 6.52,6.35
2,ขายส่ง,W16000,พืชไร่,แป้งมันประเภทสตาร์ช ชั้นพิเศษ ราคาส่งออก FOB,2025-04-01,405 - 425,415.0
2,ขายส่ง,W16000,พืชไร่,แป้งมันประเภทสตาร์ช ชั้นพิเศษ ราคาส่งออก FOB,2025-04-02,395 - 415,405.0
2,ขายส่ง,W16000,พืชไร่,แป้งมันประเภทสตาร์ช ชั้นพิเศษ ราคาส่งออก FOB,2025-04-03,395 - 415,405.0
2,ขายส่ง,W16000,พืชไร่,แป้งมันประเภทสตาร์ช ชั้นพิเศษ ราคาส่งออก FOB,2025-04-04,395 - 415,405.0
2,ขายส่ง,W16000,พืชไร่,แป้งมันประเภทสตาร์ช ชั้นพิเศษ ราคาส่งออก FOB (บาท/กก.),2025-04-01,13.73 - 14.41,14.07
2,ขายส่ง,W16000,พืชไร่,แป้งมันประเภทสตาร์ช ชั้นพิเศษ ราคาส่งออก FOB (บาท/กก.),2025-04-02,13.46 - 14.14,13.8
2,ขายส่ง,W16000,พืชไร่,แป้งมันประเภทสตาร์ช ชั้นพิเศษ ราคาส่งออก FOB (บาท/กก.),2025-04-03,13.5 - 14.18,13.84
2,ขายส่ง,W16000,พืชไร่,แป้งมันประเภทสตาร์ช ชั้นพิเศษ ราคาส่งออก FOB (บาท/กก.),2025-04-04,13.56 - 14.25,13.91
2,ขายส่ง,W16000,พืชไร่,แป้งมันละเอียด อย่างดี,2025-04-01,8.93 - 8.93,8.93
2,ขายส่ง,W16000,พืชไร่,แป้งมันละเอียด อย่างดี,2025-04-02,8.93 - 8.93,8.93
2,ขายส่ง,W16000,พืชไร่,แป้งมันละเอียด อย่างดี,2025-04-03,8.93 - 8.93,8.93
2,ขายส่ง,W16000,พืชไร่,แป้งมันละเอียด อย่างดี,2025-04-04,8.93 - 8.93,8.93
2,ขายส่ง,W16000,พืชไร่,แป้งมันละเอียด อย่างรอง,2025-04-01,9.14 - 9.14,9.14
2,ขายส่ง,W16000,พืชไร่,แป้งมันละเอียด อย่างรอง,2025-04-02,9.14 - 9.14,9.14
2,ขายส่ง,W16000,พืชไร่,แป้งมันละเอียด อย่างรอง,2025-04-03,9.14 - 9.14,9.14
2,ขายส่ง,W16000,พืชไร่,แป้งมันละเอียด อย่างรอง,2025-04-04,9.14 - 9.14,9.14
2,ขายส่ง,W16000,พืชไร่,สาคูเม็ดเล็ก,2025-04-01,26 - 28,27.0
2,ขายส่ง,W16000,พืชไร่,สาคูเม็ดเล็ก,2025-04-02,26 - 28,27.0
2,ขายส่ง,W16000,พืชไร่,สาคูเม็ดเล็ก,2025-04-03,26 - 28,27.0
2,ขายส่ง,W16000,พืชไร่,สาคูเม็ดเล็ก,2025-04-04,26 - 28,27.0
2,ขายส่ง,W16000,พืชไร่,สาคูเม็ดใหญ่,2025-04-01,28 - 34,31.0
2,ขายส่ง,W16000,พืชไร่,สาคูเม็ดใหญ่,2025-04-02,28 - 34,31.0
2,ขายส่ง,W16000,พืชไร่,สาคูเม็ดใหญ่,2025-04-03,28 - 34,31.0
2,ขายส่ง,W16000,พืชไร่,สาคูเม็ดใหญ่,2025-04-04,28 - 34,31.0
2,ขายส่ง,W16000,พืชไร่,ข้าวโพดเลี้ยงสัตว์ ราคาส่งออก FOB,2025-04-01,10.48 - 10.48,10.48
2,ขายส่ง,W16000,พืชไร่,ข้าวโพดเลี้ยงสัตว์ ราคาส่งออก FOB,2025-04-02,10.46 - 10.46,10.46
2,ขายส่ง,W16000,พืชไร่,ข้าวโพดเลี้ยงสัตว์ ราคาส่งออก FOB,2025-04-03,10.42 - 10.42,10.42
2,ขายส่ง,W16000,พืชไร่,ข้าวโพดเลี้ยงสัตว์ ราคาส่งออก FOB,2025-04-04,10.58 - 10.58,10.58
2,ขายส่ง,W16000,พืชไร่,ข้าวโพดเลี้ยงสัตว์ โรงงานอาหารสัตว์,2025-04-01,10.35 - 10.48,10.42
2,ขายส่ง,W16000,พืชไร่,ข้าวโพดเลี้ยงสัตว์ โรงงานอาหารสัตว์,2025-04-02,10.35 - 10.48,10.42
2,ขายส่ง,W16000,พืชไร่,ข้าวโพดเลี้ยงสัตว์ โรงงานอาหารสัตว์,2025-04-03,10.35 - 10.48,10.42
2,ขายส่ง,W16000,พืชไร่,ข้าวโพดเลี้ยงสัตว์ โรงงานอาหารสัตว์,2025-04-04,10.35 - 10.48,10.42
2,ขายส่ง,W16000,พืชไร่,ข้าวโพดเลี้ยงสัตว์ เมล็ด ความชื้นไม่เกิน 14.5% จ.เพชรบูรณ์,2025-04-01,9.6 - 10.2,9.9
2,ขายส่ง,W16000,พืชไร่,ข้าวโพดเลี้ยงสัตว์ เมล็ด ความชื้นไม่เกิน 14.5% จ.เพชรบูรณ์,2025-04-02,9.6 - 10.2,9.9
2,ขายส่ง,W16000,พืชไร่,ข้าวโพดเลี้ยงสัตว์ เมล็ด ความชื้นไม่เกิน 14.5% จ.เพชรบูรณ์,2025-04-03,9.6 - 10.2,9.9
2,ขายส่ง,W16000,พืชไร่,ข้าวโพดเลี้ยงสัตว์ เมล็ด ความชื้นไม่เกิน 14.5% จ.เพชรบูรณ์,2025-04-04,9.6 - 10.2,9.9
2,ขายส่ง,W16000,พืชไร่,ข้าวโพดเลี้ยงสัตว์ ราคาซื้อขายล่วงหน้าตลาดชิคาโก,2025-04-01,6.19 - 6.19,6.19
2,ขายส่ง,W16000,พืชไร่,ข้าวโพดเลี้ยงสัตว์ ราคาซื้อขายล่วงหน้าตลาดชิคาโก,2025-04-02,6.16 - 6.16,6.16
2,ขายส่ง,W16000,พืชไร่,ข้าวโพดเลี้ยงสัตว์ ราคาซื้อขายล่วงหน้าตลาดชิคาโก,2025-04-03,6.18 - 6.18,6.18
2,ขายส่ง,W16000,พืชไร่,ข้าวสาลี ราคาซื้อขายล่วงหน้าตลาดชิคาโก,2025-04-01,6.76 - 6.76,6.76
2,ขายส่ง,W16000,พืชไร่,ข้าวสาลี ราคาซื้อขายล่วงหน้าตลาดชิคาโก,2025-04-02,6.77 - 6.77,6.77
2,ขายส่ง,W16000,พืชไร่,ข้าวสาลี ราคาซื้อขายล่วงหน้าตลาดชิคาโก,2025-04-03,6.76 - 6.76,6.76
2,ขายส่ง,W16000,พืชไร่,ข้าวบาร์เลย์ ราคาซื้อขายล่วงหน้าตลาด NCDEX,2025-04-01,8.57 - 8.57,8.57
2,ขายส่ง,W16000,พืชไร่,ข้าวบาร์เลย์ ราคาซื้อขายล่วงหน้าตลาด NCDEX,2025-04-02,8.62 - 8.62,8.62
2,ขายส่ง,W16000,พืชไร่,ข้าวบาร์เลย์ ราคาซื้อขายล่วงหน้าตลาด NCDEX,2025-04-03,8.62 - 8.62,8.62
2,ขายส่ง,W16000,พืชไร่,ข้าวฟ่าง ขาว,2025-04-01,8.33 - 8.33,8.33
2,ขายส่ง,W16000,พืชไร่,ข้าวฟ่าง ขาว,2025-04-02,8.33 - 8.33,8.33
2,ขายส่ง,W16000,พืชไร่,ข้าวฟ่าง ขาว,2025-04-03,8.33 - 8.33,8.33
2,ขายส่ง,W16000,พืชไร่,ข้าวฟ่าง ขาว,2025-04-04,8.33 - 8.33,8.33
2,ขายส่ง,W16000,พืชไร่,ถั่วเขียวผิวมัน อย่างดี,2025-04-01,46 - 48,47.0
2,ขายส่ง,W16000,พืชไร่,ถั่วเขียวผิวมัน อย่างดี,2025-04-02,46 - 48,47.0
2,ขายส่ง,W16000,พืชไร่,ถั่วเขียวผิวมัน อย่างดี,2025-04-03,46 - 48,47.0
2,ขายส่ง,W16000,พืชไร่,ถั่วเขียวผิวมัน อย่างดี,2025-04-04,46 - 48,47.0
2,ขายส่ง,W16000,พืชไร่,ถั่วเขียวผิวมัน อย่างรอง,2025-04-01,35 - 43,39.0
2,ขายส่ง,W16000,พืชไร่,ถั่วเขียวผิวมัน อย่างรอง,2025-04-02,35 - 43,39.0
2,ขายส่ง,W16000,พืชไร่,ถั่วเขียวผิวมัน อย่างรอง,2025-04-03,35 - 43,39.0
2,ขายส่ง,W16000,พืชไร่,ถั่วเขียวผิวมัน อย่างรอง,2025-04-04,35 - 43,39.0
2,ขายส่ง,W16000,พืชไร่,ถั่วดำ,2025-04-01,57 - 65,61.0
2,ขายส่ง,W16000,พืชไร่,ถั่วดำ,2025-04-02,57 - 65,61.0
2,ขายส่ง,W16000,พืชไร่,ถั่วดำ,2025-04-03,57 - 65,61.0
2,ขายส่ง,W16000,พืชไร่,ถั่วดำ,2025-04-04,57 - 65,61.0
2,ขายส่ง,W16000,พืชไร่,ยางแผ่นรมควัน ชั้น 3 ตลาดกลาง จ.สงขลา,2025-04-01,71.78 - 71.78,71.78
2,ขายส่ง,W16000,พืชไร่,ยางแผ่นรมควัน ชั้น 3 ตลาดกลาง จ.สงขลา,2025-04-02,71.79 - 71.79,71.79
2,ขายส่ง,W16000,พืชไร่,ยางแผ่นรมควัน ชั้น 3 ตลาดกลาง จ.สงขลา,2025-04-03,71.59 - 71.59,71.59
2,ขายส่ง,W16000,พืชไร่,ยางแผ่นรมควัน ชั้น 3 ตลาดกลาง จ.สงขลา,2025-04-04,70.07 - 70.07,70.07
2,ขายส่ง,W16000,พืชไร่,ยางแผ่นดิบรมควันชั้น 3 (ราคา FOB ชั้น 3 กทม.),2025-04-01,79.84 - 79.84,79.84
2,ขายส่ง,W16000,พืชไร่,ยางแผ่นดิบรมควันชั้น 3 (ราคา FOB ชั้น 3 กทม.),2025-04-02,80.04 - 80.04,80.04
2,ขายส่ง,W16000,พืชไร่,ยางแผ่นดิบรมควันชั้น 3 (ราคา FOB ชั้น 3 กทม.),2025-04-03,79.71 - 79.71,79.71
2,ขายส่ง,W16000,พืชไร่,ยางแผ่นดิบรมควันชั้น 3 (ราคา FOB ชั้น 3 กทม.),2025-04-04,78.09 - 78.09,78.09
2,ขายส่ง,W16000,พืชไร่,ยางแผ่นดิบชั้น 3 ราคาเกษตรกรขายได้ จ.สุราษฎร์ธานี,2025-04-01,65.5 - 65.5,65.5
2,ขายส่ง,W16000,พืชไร่,ยางแผ่นดิบชั้น 3 ราคาเกษตรกรขายได้ จ.สุราษฎร์ธานี,2025-04-02,67 - 67,67.0
2,ขายส่ง,W16000,พืชไร่,ยางแผ่นดิบชั้น 3 ราคาเกษตรกรขายได้ จ.สุราษฎร์ธานี,2025-04-03,67.5 - 67.5,67.5
2,ขายส่ง,W16000,พืชไร่,ยางแผ่นดิบชั้น 3 ราคาเกษตรกรขายได้ จ.สุราษฎร์ธานี,2025-04-04,67 - 67,67.0
2,ขายส่ง,W16000,พืชไร่,ยางแผ่นดิบชั้น 3 ราคาเกษตรกรขายได้ จ.สงขลา,2025-04-01,66.85 - 66.85,66.85
2,ขายส่ง,W16000,พืชไร่,ยางแผ่นดิบชั้น 3 ราคาเกษตรกรขายได้ จ.สงขลา,2025-04-02,66.6 - 66.6,66.6
2,ขายส่ง,W16000,พืชไร่,ยางแผ่นดิบชั้น 3 ราคาเกษตรกรขายได้ จ.สงขลา,2025-04-03,66.85 - 66.85,66.85
2,ขายส่ง,W16000,พืชไร่,ยางแผ่นดิบชั้น 3 ราคาเกษตรกรขายได้ จ.สงขลา,2025-04-04,65.65 - 65.65,65.65
2,ขายส่ง,W16000,พืชไร่,ยางแผ่นดิบชั้น 3 ราคาเกษตรกรขายได้ จ.นครศรีธรรมราช,2025-04-01,66 - 66,66.0
2,ขายส่ง,W16000,พืชไร่,ยางแผ่นดิบชั้น 3 ราคาเกษตรกรขายได้ จ.นครศรีธรรมราช,2025-04-02,65.88 - 65.88,65.88
2,ขายส่ง,W16000,พืชไร่,ยางแผ่นดิบชั้น 3 ราคาเกษตรกรขายได้ จ.นครศรีธรรมราช,2025-04-03,66 - 66,66.0
2,ขายส่ง,W16000,พืชไร่,ยางแผ่นดิบชั้น 3 ราคาเกษตรกรขายได้ จ.นครศรีธรรมราช,2025-04-04,65.5 - 65.5,65.5
2,ขายส่ง,W16000,พืชไร่,ยางแผ่นดิบชั้น 3 ราคาตลาดกลาง จ.สุราษฎร์ธานี,2025-04-01,68.55 - 68.55,68.55
2,ขายส่ง,W16000,พืชไร่,ยางแผ่นดิบชั้น 3 ราคาตลาดกลาง จ.สุราษฎร์ธานี,2025-04-02,69.26 - 69.26,69.26
2,ขายส่ง,W16000,พืชไร่,ยางแผ่นดิบชั้น 3 ราคาตลาดกลาง จ.สุราษฎร์ธานี,2025-04-03,68.7 - 68.7,68.7
2,ขายส่ง,W16000,พืชไร่,ยางแผ่นดิบชั้น 3 ราคาตลาดกลาง จ.สุราษฎร์ธานี,2025-04-04,67.1 - 67.1,67.1
2,ขายส่ง,W16000,พืชไร่,เศษยาง 100% จ.สงขลา,2025-04-01,60.35 - 60.35,60.35
2,ขายส่ง,W16000,พืชไร่,เศษยาง 100% จ.สงขลา,2025-04-02,60.45 - 60.45,60.45
2,ขายส่ง,W16000,พืชไร่,เศษยาง 100% จ.สงขลา,2025-04-03,60.45 - 60.45,60.45
2,ขายส่ง,W16000,พืชไร่,เศษยาง 100% จ.สงขลา,2025-04-04,59 - 59,59.0
2,ขายส่ง,W16000,พืชไร่,"น้ำยางสด (ณ โรงงาน) ท้องถิ่น จ.สงขลา
",2025-04-01,68.5 - 68.5,68.5
2,ขายส่ง,W16000,พืชไร่,"น้ำยางสด (ณ โรงงาน) ท้องถิ่น จ.สงขลา
",2025-04-02,68.5 - 68.5,68.5
2,ขายส่ง,W16000,พืชไร่,"น้ำยางสด (ณ โรงงาน) ท้องถิ่น จ.สงขลา
",2025-04-03,68.5 - 68.5,68.5
